timestamp,cpu_percent,mem_usage,cpu_temp_c,tcp_conns,Relative_Time,Scenario,Framework,Endpoint,Profile
2026-05-06 00:20:38+00:00,2.79,35.76,39.75,36,8.0,B (Inestable),Express,IO,medium
2026-05-06 00:20:40+00:00,3.03,35.98,39.75,36,10.0,B (Inestable),Express,IO,medium
2026-05-06 00:20:42+00:00,2.34,35.9,39.75,32,12.0,B (Inestable),Express,IO,medium
2026-05-06 00:20:45+00:00,2.65,36.54,39.75,33,15.0,B (Inestable),Express,IO,medium
2026-05-06 00:20:47+00:00,2.91,36.85,39.75,41,17.0,B (Inestable),Express,IO,medium
2026-05-06 00:20:49+00:00,3.01,37.06,39.75,32,19.0,B (Inestable),Express,IO,medium
2026-05-06 02:08:38+00:00,9.03,45.76,38.875,61,0.0,B (Inestable),FastAPI,IO,high
2026-05-06 02:08:40+00:00,9.4,45.74,38.875,67,2.0,B (Inestable),FastAPI,IO,high
2026-05-06 02:08:42+00:00,9.43,45.9,38.875,70,4.0,B (Inestable),FastAPI,IO,high
2026-05-06 02:08:44+00:00,9.74,45.73,38.875,61,6.0,B (Inestable),FastAPI,IO,high
2026-05-06 02:08:46+00:00,9.23,45.6,38.875,76,8.0,B (Inestable),FastAPI,IO,high
2026-05-06 02:08:48+00:00,10.37,45.69,38.875,64,10.0,B (Inestable),FastAPI,IO,high
2026-05-06 02:08:50+00:00,10.3,45.6,38.875,75,12.0,B (Inestable),FastAPI,IO,high
2026-05-06 02:08:52+00:00,10.57,45.67,38.875,72,14.0,B (Inestable),FastAPI,IO,high
2026-05-06 02:08:55+00:00,10.93,45.6,38.875,73,17.0,B (Inestable),FastAPI,IO,high
2026-05-06 02:08:57+00:00,8.91,45.63,38.875,50,19.0,B (Inestable),FastAPI,IO,high
2026-05-06 00:26:51+00:00,5.45,45.25,39.875,47,0.0,B (Inestable),FastAPI,IO,medium
2026-05-06 00:26:54+00:00,5.63,45.31,39.875,37,3.0,B (Inestable),FastAPI,IO,medium
2026-05-06 00:26:56+00:00,5.38,45.55,39.875,37,5.0,B (Inestable),FastAPI,IO,medium
2026-05-06 00:26:58+00:00,5.52,45.38,39.875,38,7.0,B (Inestable),FastAPI,IO,medium
2026-05-06 00:27:00+00:00,6.14,45.59,39.875,40,9.0,B (Inestable),FastAPI,IO,medium
2026-05-06 00:27:02+00:00,6.06,45.65,39.875,36,11.0,B (Inestable),FastAPI,IO,medium
2026-05-06 00:27:04+00:00,5.5,45.67,39.875,36,13.0,B (Inestable),FastAPI,IO,medium
2026-05-06 00:27:06+00:00,5.48,45.71,40.0,31,15.0,B (Inestable),FastAPI,IO,medium
2026-05-06 00:27:08+00:00,5.53,45.91,40.0,33,17.0,B (Inestable),FastAPI,IO,medium
2026-05-06 00:27:10+00:00,4.68,45.49,40.0,24,19.0,B (Inestable),FastAPI,IO,medium
2026-05-06 00:58:39+00:00,4.61,33.23,39.375,45,0.0,B (Inestable),Express,IO,medium
2026-05-06 00:58:41+00:00,4.8,34.82,39.375,49,2.0,B (Inestable),Express,IO,medium
2026-05-06 00:58:43+00:00,3.1,35.76,39.375,43,4.0,B (Inestable),Express,IO,medium
2026-05-06 00:58:45+00:00,3.02,36.08,39.375,43,6.0,B (Inestable),Express,IO,medium
2026-05-06 00:58:47+00:00,3.23,36.16,39.375,41,8.0,B (Inestable),Express,IO,medium
2026-05-06 00:58:49+00:00,2.72,36.01,39.375,41,10.0,B (Inestable),Express,IO,medium
2026-05-06 00:58:51+00:00,3.29,37.69,39.375,34,12.0,B (Inestable),Express,IO,medium
2026-05-06 00:58:53+00:00,2.54,37.1,39.375,38,14.0,B (Inestable),Express,IO,medium
2026-05-06 00:58:56+00:00,2.75,37.08,39.375,43,17.0,B (Inestable),Express,IO,medium
2026-05-06 00:58:58+00:00,2.5,37.21,39.375,29,19.0,B (Inestable),Express,IO,medium
2026-05-06 01:12:00+00:00,12.39,43.68,39.125,3,0.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:12:02+00:00,13.64,43.6,39.125,3,2.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:12:04+00:00,11.78,43.5,39.125,4,4.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:12:07+00:00,11.48,43.83,39.125,6,7.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:12:09+00:00,11.17,43.74,39.125,8,9.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:12:11+00:00,11.13,43.66,39.125,3,11.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:12:13+00:00,12.58,43.58,39.125,4,13.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:12:15+00:00,10.27,43.83,39.125,4,15.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:12:17+00:00,10.66,43.78,39.125,3,17.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:12:19+00:00,8.81,43.56,39.125,4,19.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:40:00+00:00,3.32,41.56,38.875,2,0.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:40:02+00:00,2.02,41.46,38.875,1,2.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:40:05+00:00,2.34,41.14,38.875,3,5.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:40:07+00:00,3.2,41.32,38.875,1,7.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:40:09+00:00,2.63,41.5,38.875,2,9.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:40:11+00:00,2.94,41.18,38.875,1,11.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:40:13+00:00,2.95,41.36,38.875,0,13.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:40:15+00:00,3.02,41.41,38.875,1,15.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:40:17+00:00,2.67,41.49,38.875,0,17.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:40:19+00:00,2.34,41.38,38.875,1,19.0,B (Inestable),FastAPI,CPU,low
2026-05-06 00:52:55+00:00,83.01,45.47,39.625,8,0.0,B (Inestable),Express,CPU,high
2026-05-06 00:52:57+00:00,68.9,45.25,39.625,10,2.0,B (Inestable),Express,CPU,high
2026-05-06 00:52:59+00:00,68.42,45.3,39.75,10,4.0,B (Inestable),Express,CPU,high
2026-05-06 00:53:01+00:00,67.51,45.24,39.75,17,6.0,B (Inestable),Express,CPU,high
2026-05-06 00:53:04+00:00,77.1,45.52,39.75,14,9.0,B (Inestable),Express,CPU,high
2026-05-06 00:53:06+00:00,72.78,45.14,39.75,11,11.0,B (Inestable),Express,CPU,high
2026-05-06 00:53:08+00:00,78.72,40.63,39.75,8,13.0,B (Inestable),Express,CPU,high
2026-05-06 00:53:10+00:00,70.64,40.43,39.875,14,15.0,B (Inestable),Express,CPU,high
2026-05-06 00:53:12+00:00,77.01,44.13,39.875,12,17.0,B (Inestable),Express,CPU,high
2026-05-06 00:53:14+00:00,44.14,44.11,39.875,5,19.0,B (Inestable),Express,CPU,high
2026-05-06 01:45:44+00:00,9.64,47.9,38.875,65,0.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:45:46+00:00,8.95,47.35,38.875,67,2.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:45:48+00:00,10.18,47.51,38.875,62,4.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:45:50+00:00,10.51,47.67,38.875,67,6.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:45:52+00:00,10.22,47.41,38.875,61,8.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:45:54+00:00,9.68,47.61,38.875,59,10.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:45:56+00:00,10.33,47.5,38.875,64,12.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:45:58+00:00,8.56,47.39,38.875,64,14.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:46:00+00:00,10.56,47.41,39.0,74,16.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:46:03+00:00,8.9,47.25,39.0,48,19.0,B (Inestable),FastAPI,IO,high
2026-05-06 00:51:38+00:00,21.57,41.49,39.625,17,0.0,B (Inestable),FastAPI,CPU,high
2026-05-06 00:51:41+00:00,24.99,41.67,39.625,15,3.0,B (Inestable),FastAPI,CPU,high
2026-05-06 00:51:43+00:00,22.86,41.73,39.625,8,5.0,B (Inestable),FastAPI,CPU,high
2026-05-06 00:51:45+00:00,22.67,41.54,39.625,12,7.0,B (Inestable),FastAPI,CPU,high
2026-05-06 00:51:47+00:00,22.92,41.72,39.625,11,9.0,B (Inestable),FastAPI,CPU,high
2026-05-06 00:51:49+00:00,24.24,41.57,39.625,9,11.0,B (Inestable),FastAPI,CPU,high
2026-05-06 00:51:51+00:00,22.96,41.4,39.625,7,13.0,B (Inestable),FastAPI,CPU,high
2026-05-06 00:51:53+00:00,24.34,41.54,39.625,9,15.0,B (Inestable),FastAPI,CPU,high
2026-05-06 00:51:55+00:00,22.0,41.67,39.625,8,17.0,B (Inestable),FastAPI,CPU,high
2026-05-06 00:51:58+00:00,18.51,41.6,39.625,3,20.0,B (Inestable),FastAPI,CPU,high
2026-05-06 00:31:57+00:00,1.72,43.99,39.75,9,0.0,B (Inestable),FastAPI,IO,low
2026-05-06 00:31:59+00:00,1.63,43.85,39.75,10,2.0,B (Inestable),FastAPI,IO,low
2026-05-06 00:32:01+00:00,1.55,44.29,39.75,11,4.0,B (Inestable),FastAPI,IO,low
2026-05-06 00:32:03+00:00,1.5,44.44,39.625,11,6.0,B (Inestable),FastAPI,IO,low
2026-05-06 00:32:05+00:00,1.63,44.64,39.625,8,8.0,B (Inestable),FastAPI,IO,low
2026-05-06 00:32:07+00:00,1.0,44.79,39.625,9,10.0,B (Inestable),FastAPI,IO,low
2026-05-06 00:32:10+00:00,1.5,44.72,39.75,11,13.0,B (Inestable),FastAPI,IO,low
2026-05-06 00:32:12+00:00,1.87,44.89,39.75,9,15.0,B (Inestable),FastAPI,IO,low
2026-05-06 00:32:14+00:00,1.84,44.8,39.75,9,17.0,B (Inestable),FastAPI,IO,low
2026-05-06 00:32:16+00:00,1.53,44.81,39.75,6,19.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:48:16+00:00,1.25,42.32,38.875,11,0.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:48:19+00:00,1.6,42.15,38.875,12,3.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:48:21+00:00,1.46,42.35,38.875,9,5.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:48:23+00:00,1.85,42.11,38.875,10,7.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:48:25+00:00,1.45,42.28,38.875,8,9.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:48:27+00:00,1.59,42.45,38.875,10,11.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:48:29+00:00,1.21,42.61,38.875,10,13.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:48:31+00:00,1.47,42.8,38.875,12,15.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:48:33+00:00,1.39,42.88,38.875,8,17.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:48:35+00:00,1.56,43.07,38.875,8,19.0,B (Inestable),FastAPI,IO,low
2026-05-06 01:28:33+00:00,37.1,33.56,39.0,4,0.0,B (Inestable),Express,CPU,medium
2026-05-06 01:28:35+00:00,36.22,33.85,39.0,4,2.0,B (Inestable),Express,CPU,medium
2026-05-06 01:28:37+00:00,42.13,34.27,39.125,2,4.0,B (Inestable),Express,CPU,medium
2026-05-06 01:28:39+00:00,27.66,34.07,39.125,6,6.0,B (Inestable),Express,CPU,medium
2026-05-06 01:28:42+00:00,36.03,34.39,39.125,4,9.0,B (Inestable),Express,CPU,medium
2026-05-06 01:28:44+00:00,36.73,34.59,39.125,1,11.0,B (Inestable),Express,CPU,medium
2026-05-06 01:28:46+00:00,36.97,41.18,39.125,4,13.0,B (Inestable),Express,CPU,medium
2026-05-06 01:28:48+00:00,35.38,42.02,39.125,4,15.0,B (Inestable),Express,CPU,medium
2026-05-06 01:28:50+00:00,33.5,42.03,39.125,4,17.0,B (Inestable),Express,CPU,medium
2026-05-06 01:28:52+00:00,28.23,41.77,39.125,2,19.0,B (Inestable),Express,CPU,medium
2026-05-06 00:28:08+00:00,5.13,33.12,39.875,33,0.0,B (Inestable),Express,IO,medium
2026-05-06 00:28:10+00:00,6.52,33.81,39.875,33,2.0,B (Inestable),Express,IO,medium
2026-05-06 00:28:12+00:00,3.14,35.36,39.875,28,4.0,B (Inestable),Express,IO,medium
2026-05-06 00:28:14+00:00,3.04,36.04,39.875,47,6.0,B (Inestable),Express,IO,medium
2026-05-06 00:28:16+00:00,3.13,36.13,40.0,40,8.0,B (Inestable),Express,IO,medium
2026-05-06 00:28:19+00:00,2.91,35.84,40.0,39,11.0,B (Inestable),Express,IO,medium
2026-05-06 00:28:21+00:00,2.76,36.05,40.0,39,13.0,B (Inestable),Express,IO,medium
2026-05-06 00:28:23+00:00,3.14,37.26,40.0,34,15.0,B (Inestable),Express,IO,medium
2026-05-06 00:28:25+00:00,2.87,37.71,40.0,31,17.0,B (Inestable),Express,IO,medium
2026-05-06 00:28:27+00:00,2.8,37.18,40.0,30,19.0,B (Inestable),Express,IO,medium
2026-05-06 00:26:13+00:00,11.23,41.43,39.875,6,0.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 00:26:15+00:00,11.43,41.6,39.875,6,2.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 00:26:17+00:00,11.93,41.45,39.875,11,4.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 00:26:20+00:00,13.06,41.28,39.875,2,7.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 00:26:22+00:00,11.18,41.56,39.875,4,9.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 00:26:24+00:00,12.32,41.69,40.0,2,11.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 00:26:26+00:00,10.53,41.56,40.0,4,13.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 00:26:28+00:00,13.15,41.39,39.875,11,15.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 00:26:30+00:00,11.4,41.54,39.875,6,17.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 00:26:32+00:00,9.36,41.45,39.875,1,19.0,B (Inestable),FastAPI,CPU,medium
2026-05-06 01:43:49+00:00,36.05,39.61,39.0,5,0.0,B (Inestable),Express,CPU,medium
2026-05-06 01:43:51+00:00,37.32,40.06,39.0,11,2.0,B (Inestable),Express,CPU,medium
2026-05-06 01:43:53+00:00,37.12,42.87,39.0,8,4.0,B (Inestable),Express,CPU,medium
2026-05-06 01:43:55+00:00,29.54,42.84,39.0,5,6.0,B (Inestable),Express,CPU,medium
2026-05-06 01:43:57+00:00,33.13,42.94,39.0,9,8.0,B (Inestable),Express,CPU,medium
2026-05-06 01:44:00+00:00,39.37,43.05,39.0,8,11.0,B (Inestable),Express,CPU,medium
2026-05-06 01:44:02+00:00,33.46,43.43,39.0,4,13.0,B (Inestable),Express,CPU,medium
2026-05-06 01:44:04+00:00,30.08,43.64,39.0,5,15.0,B (Inestable),Express,CPU,medium
2026-05-06 01:44:06+00:00,27.11,43.49,39.0,16,17.0,B (Inestable),Express,CPU,medium
2026-05-06 01:44:08+00:00,21.33,43.25,39.0,4,19.0,B (Inestable),Express,CPU,medium
2026-05-06 01:17:06+00:00,2.45,41.44,39.125,1,0.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:17:08+00:00,2.04,41.35,39.125,1,2.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:17:10+00:00,2.39,41.4,39.125,1,4.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:17:12+00:00,2.67,41.32,39.125,0,6.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:17:14+00:00,2.05,41.21,39.125,1,8.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:17:17+00:00,1.73,41.33,39.125,1,11.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:17:19+00:00,2.42,41.35,39.125,2,13.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:17:21+00:00,3.32,41.27,39.125,1,15.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:17:23+00:00,3.35,41.01,39.125,0,17.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:17:25+00:00,2.68,41.2,39.125,0,19.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:03:44+00:00,1.26,27.94,39.25,7,0.0,B (Inestable),Express,IO,low
2026-05-06 01:03:46+00:00,1.42,27.73,39.25,9,2.0,B (Inestable),Express,IO,low
2026-05-06 01:03:48+00:00,1.75,28.3,39.25,9,4.0,B (Inestable),Express,IO,low
2026-05-06 01:03:50+00:00,1.44,28.85,39.25,11,6.0,B (Inestable),Express,IO,low
2026-05-06 01:03:52+00:00,0.91,29.22,39.25,11,8.0,B (Inestable),Express,IO,low
2026-05-06 01:03:54+00:00,1.49,29.27,39.25,7,10.0,B (Inestable),Express,IO,low
2026-05-06 01:03:56+00:00,1.18,29.64,39.25,8,12.0,B (Inestable),Express,IO,low
2026-05-06 01:03:59+00:00,1.2,29.79,39.25,5,15.0,B (Inestable),Express,IO,low
2026-05-06 01:04:01+00:00,1.56,30.13,39.25,5,17.0,B (Inestable),Express,IO,low
2026-05-06 01:04:03+00:00,0.87,30.34,39.25,6,19.0,B (Inestable),Express,IO,low
2026-05-06 01:29:49+00:00,24.27,41.7,39.0,5,0.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:29:52+00:00,22.94,41.85,39.0,11,3.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:29:54+00:00,22.02,41.72,39.0,13,5.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:29:56+00:00,21.16,41.7,39.0,16,7.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:29:58+00:00,22.19,41.87,39.0,13,9.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:30:00+00:00,21.05,41.55,39.0,17,11.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:30:02+00:00,23.19,41.49,39.0,8,13.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:30:04+00:00,23.52,41.61,39.0,12,15.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:30:06+00:00,20.8,41.77,39.0,21,17.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:30:08+00:00,15.03,41.6,39.125,10,19.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:18:22+00:00,9.11,27.77,39.0,1,0.0,B (Inestable),Express,CPU,low
2026-05-06 01:18:24+00:00,6.17,28.07,39.0,0,2.0,B (Inestable),Express,CPU,low
2026-05-06 01:18:27+00:00,8.05,28.82,39.0,3,5.0,B (Inestable),Express,CPU,low
2026-05-06 01:18:29+00:00,7.99,29.04,39.0,2,7.0,B (Inestable),Express,CPU,low
2026-05-06 01:18:31+00:00,7.91,29.38,39.0,2,9.0,B (Inestable),Express,CPU,low
2026-05-06 01:18:33+00:00,7.91,30.04,39.0,4,11.0,B (Inestable),Express,CPU,low
2026-05-06 01:18:35+00:00,5.98,30.49,39.0,1,13.0,B (Inestable),Express,CPU,low
2026-05-06 01:18:37+00:00,7.95,31.04,39.0,3,15.0,B (Inestable),Express,CPU,low
2026-05-06 01:18:39+00:00,7.88,31.25,39.0,1,17.0,B (Inestable),Express,CPU,low
2026-05-06 01:18:41+00:00,3.17,31.63,39.0,2,19.0,B (Inestable),Express,CPU,low
2026-05-06 00:35:07+00:00,41.7,48.52,39.875,6,0.0,B (Inestable),Express,CPU,medium
2026-05-06 00:35:09+00:00,43.1,48.45,39.875,8,2.0,B (Inestable),Express,CPU,medium
2026-05-06 00:35:12+00:00,37.91,46.02,39.875,3,5.0,B (Inestable),Express,CPU,medium
2026-05-06 00:35:14+00:00,39.35,45.07,39.875,5,7.0,B (Inestable),Express,CPU,medium
2026-05-06 00:35:16+00:00,39.79,45.5,39.875,7,9.0,B (Inestable),Express,CPU,medium
2026-05-06 00:35:18+00:00,45.67,45.29,39.875,7,11.0,B (Inestable),Express,CPU,medium
2026-05-06 00:35:20+00:00,33.87,44.79,40.0,9,13.0,B (Inestable),Express,CPU,medium
2026-05-06 00:35:22+00:00,34.53,44.24,40.0,8,15.0,B (Inestable),Express,CPU,medium
2026-05-06 00:35:24+00:00,36.73,44.67,40.0,11,17.0,B (Inestable),Express,CPU,medium
2026-05-06 00:35:26+00:00,22.82,44.57,40.0,5,19.0,B (Inestable),Express,CPU,medium
2026-05-06 01:24:06+00:00,5.35,38.38,39.125,67,0.0,B (Inestable),Express,IO,high
2026-05-06 01:24:08+00:00,4.85,38.24,39.125,74,2.0,B (Inestable),Express,IO,high
2026-05-06 01:24:10+00:00,4.12,38.47,39.25,73,4.0,B (Inestable),Express,IO,high
2026-05-06 01:24:12+00:00,4.16,38.67,39.25,77,6.0,B (Inestable),Express,IO,high
2026-05-06 01:24:14+00:00,3.87,38.59,39.25,73,8.0,B (Inestable),Express,IO,high
2026-05-06 01:24:16+00:00,5.75,38.63,39.25,76,10.0,B (Inestable),Express,IO,high
2026-05-06 01:24:19+00:00,4.61,38.5,39.25,59,13.0,B (Inestable),Express,IO,high
2026-05-06 01:24:21+00:00,6.1,37.97,39.25,67,15.0,B (Inestable),Express,IO,high
2026-05-06 01:24:23+00:00,4.59,38.08,39.25,63,17.0,B (Inestable),Express,IO,high
2026-05-06 01:24:25+00:00,5.28,38.27,39.25,46,19.0,B (Inestable),Express,IO,high
2026-05-06 01:31:06+00:00,67.04,43.11,39.25,7,0.0,B (Inestable),Express,CPU,high
2026-05-06 01:31:08+00:00,75.34,52.09,39.25,11,2.0,B (Inestable),Express,CPU,high
2026-05-06 01:31:10+00:00,70.55,43.35,39.25,9,4.0,B (Inestable),Express,CPU,high
2026-05-06 01:31:12+00:00,65.1,43.58,39.25,15,6.0,B (Inestable),Express,CPU,high
2026-05-06 01:31:14+00:00,65.63,52.47,39.375,15,8.0,B (Inestable),Express,CPU,high
2026-05-06 01:31:17+00:00,63.93,52.37,39.25,10,11.0,B (Inestable),Express,CPU,high
2026-05-06 01:31:19+00:00,78.42,48.33,39.25,13,13.0,B (Inestable),Express,CPU,high
2026-05-06 01:31:21+00:00,73.75,48.0,39.375,11,15.0,B (Inestable),Express,CPU,high
2026-05-06 01:31:23+00:00,68.45,48.34,39.25,10,17.0,B (Inestable),Express,CPU,high
2026-05-06 01:31:25+00:00,36.71,47.64,39.25,7,19.0,B (Inestable),Express,CPU,high
2026-05-06 01:06:55+00:00,23.68,41.63,39.25,13,0.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:06:57+00:00,19.73,41.51,39.25,14,2.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:06:59+00:00,24.05,41.64,39.375,13,4.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:07:01+00:00,22.96,41.54,39.375,7,6.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:07:03+00:00,22.79,41.67,39.375,13,8.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:07:05+00:00,21.61,41.77,39.375,11,10.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:07:07+00:00,21.73,41.82,39.375,18,12.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:07:10+00:00,19.55,41.65,39.375,12,15.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:07:12+00:00,19.81,41.75,39.375,12,17.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:07:14+00:00,15.9,41.52,39.375,10,19.0,B (Inestable),FastAPI,CPU,high
2026-05-06 01:47:38+00:00,1.79,43.54,38.875,0,0.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:47:40+00:00,2.11,43.63,38.875,3,2.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:47:42+00:00,2.36,43.53,38.875,1,4.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:47:45+00:00,2.38,43.46,38.875,0,7.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:47:47+00:00,2.74,43.46,38.875,1,9.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:47:49+00:00,3.07,43.62,38.875,1,11.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:47:51+00:00,1.72,43.56,38.875,1,13.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:47:53+00:00,2.39,43.49,38.875,0,15.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:47:55+00:00,2.63,43.51,38.875,1,17.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:47:57+00:00,1.8,43.66,38.875,0,19.0,B (Inestable),FastAPI,CPU,low
2026-05-06 01:39:22+00:00,6.98,38.46,39.0,72,0.0,B (Inestable),Express,IO,high
2026-05-06 01:39:24+00:00,4.13,38.57,39.0,75,2.0,B (Inestable),Express,IO,high
2026-05-06 01:39:26+00:00,6.32,39.16,39.0,72,4.0,B (Inestable),Express,IO,high
2026-05-06 01:39:28+00:00,4.64,39.56,39.0,61,6.0,B (Inestable),Express,IO,high
2026-05-06 01:39:31+00:00,5.56,39.33,39.0,66,9.0,B (Inestable),Express,IO,high
2026-05-06 01:39:33+00:00,4.12,39.21,39.0,66,11.0,B (Inestable),Express,IO,high
2026-05-06 01:39:35+00:00,5.59,39.22,39.0,56,13.0,B (Inestable),Express,IO,high
2026-05-06 01:39:37+00:00,3.84,39.31,39.0,68,15.0,B (Inestable),Express,IO,high
2026-05-06 01:39:39+00:00,6.38,39.29,39.0,72,17.0,B (Inestable),Express,IO,high
2026-05-06 01:39:41+00:00,5.15,38.97,39.0,52,19.0,B (Inestable),Express,IO,high
2026-05-06 00:30:41+00:00,6.13,37.23,39.875,69,0.0,B (Inestable),Express,IO,high
2026-05-06 00:30:43+00:00,5.17,37.34,39.875,67,2.0,B (Inestable),Express,IO,high
2026-05-06 00:30:45+00:00,4.93,37.71,39.875,73,4.0,B (Inestable),Express,IO,high
2026-05-06 00:30:47+00:00,5.34,38.7,39.875,64,6.0,B (Inestable),Express,IO,high
2026-05-06 00:30:49+00:00,3.83,38.67,39.875,74,8.0,B (Inestable),Express,IO,high
2026-05-06 00:30:51+00:00,3.76,38.55,39.875,67,10.0,B (Inestable),Express,IO,high
2026-05-06 00:30:53+00:00,4.01,38.37,39.875,65,12.0,B (Inestable),Express,IO,high
2026-05-06 00:30:56+00:00,4.24,37.96,39.875,68,15.0,B (Inestable),Express,IO,high
2026-05-06 00:30:58+00:00,5.41,38.02,39.875,65,17.0,B (Inestable),Express,IO,high
2026-05-06 00:31:00+00:00,3.62,37.88,39.875,43,19.0,B (Inestable),Express,IO,high
2026-05-06 01:15:11+00:00,9.52,46.0,39.125,64,0.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:15:13+00:00,10.46,46.61,39.125,75,2.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:15:15+00:00,9.97,46.46,39.125,70,4.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:15:18+00:00,10.57,45.97,39.125,72,7.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:15:20+00:00,9.97,45.77,39.125,75,9.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:15:22+00:00,9.66,45.87,39.125,76,11.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:15:24+00:00,9.2,45.93,39.125,71,13.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:15:26+00:00,9.67,46.08,39.125,60,15.0,B (Inestable),FastAPI,IO,high
2026-05-06 01:15:28+00:00,10.19,46.12,39.125,65,17.0,B (Inestable),FastAPI,IO,high
